Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,TotalLuasArea,UsiaRumah,TotalKamarMandi,AreaRatio
1154,30,4,69.0,5890,1,3,3,0,0,0,9,2,2,0,2,6,8,1930,2007,1,1,13,14,1,0.0,2,2,0,3,3,0,0,538,5,0,278,816,1,0,1,4,816,0,0,816,0,0,1,0,2,1,3,5,6,0,2,5,2002.0,2,1,432,4,4,2,0,0,96,0,0,0,0,6,2008,8,4,120500,1632,78,1,0.13853989813242784
1155,60,3,69.0,13700,1,0,3,0,4,0,12,2,2,0,5,7,6,1965,1988,1,1,12,13,2,288.0,3,4,1,3,3,1,0,454,5,0,410,864,1,4,1,4,902,918,0,1820,0,0,1,2,4,1,2,8,6,2,2,1,1965.0,2,2,492,4,4,2,60,84,0,0,273,0,0,5,2008,8,4,201800,2684,43,3,0.13284671532846715
1156,20,3,90.0,10768,1,0,3,0,0,0,24,2,2,0,2,5,8,1976,2004,1,1,9,10,1,0.0,2,2,1,2,3,1,0,1157,5,0,280,1437,1,4,1,4,1437,0,0,1437,1,0,2,0,3,1,2,6,6,1,1,1,1976.0,1,2,528,4,4,2,0,21,0,0,180,0,0,7,2007,8,4,218000,2874,31,3,0.13345096582466567
1157,80,3,85.0,9350,1,3,3,0,4,0,12,2,2,0,7,5,8,1965,1999,1,1,3,3,1,0.0,3,2,2,3,3,1,0,633,5,0,586,1219,1,2,1,4,1265,0,0,1265,0,1,2,0,3,1,2,6,6,1,2,1,1965.0,1,2,502,4,4,2,0,92,0,96,0,0,0,10,2008,8,4,179900,2484,43,3,0.13529411764705881
1158,120,3,34.0,5001,1,0,3,0,4,0,16,2,2,3,2,7,5,2007,2008,1,1,12,13,2,166.0,2,4,2,2,3,3,2,904,5,0,410,1314,1,0,1,4,1314,0,0,1314,1,0,2,0,2,1,2,6,6,1,2,1,2008.0,1,2,626,4,4,2,172,62,0,0,0,0,0,7,2009,8,4,230000,2628,2,3,0.262747450509898
1159,20,3,92.0,11932,1,3,3,0,2,0,21,1,2,0,2,8,5,2007,2008,1,1,12,13,2,186.0,2,4,2,2,3,3,5,0,5,0,1580,1580,1,0,1,4,1580,0,0,1580,0,0,2,0,3,1,2,7,6,0,2,1,2008.0,1,3,830,4,4,2,0,24,0,0,0,0,0,6,2008,3,5,235128,3160,1,2,0.13241702983573583
1160,60,3,76.0,9120,1,3,3,0,4,0,14,2,2,0,5,6,6,1974,1974,3,1,6,6,1,270.0,2,4,1,3,3,3,0,442,5,0,459,901,1,4,1,4,943,933,0,1876,0,0,2,1,4,1,2,8,6,1,4,1,1974.0,1,2,540,2,4,2,0,69,0,0,0,0,0,7,2008,8,4,185000,2777,34,3,0.2057017543859649
1161,160,3,24.0,2280,1,3,3,0,4,0,13,2,2,3,5,6,5,1978,1978,1,1,9,2,1,0.0,3,4,1,2,3,3,0,311,5,0,544,855,1,1,1,4,855,601,0,1456,0,0,2,1,3,1,3,7,6,1,4,1,1978.0,2,2,440,4,4,2,26,0,0,0,0,0,0,7,2010,8,4,146000,2311,32,3,0.6385964912280702
1162,20,3,69.0,14778,1,0,2,0,1,0,6,4,2,0,2,6,7,1954,2006,3,1,6,6,1,72.0,2,4,1,3,3,3,1,728,5,0,568,1296,1,0,1,4,1640,0,0,1640,1,0,1,0,3,1,2,7,6,1,2,5,1993.0,2,2,924,4,4,2,108,0,0,216,0,0,0,11,2008,8,4,224000,2936,54,2,0.11097577480037894
1163,20,3,109.0,8724,1,3,3,0,4,0,19,2,2,0,2,5,5,1968,1968,1,1,12,13,1,0.0,3,4,1,2,3,3,1,492,5,0,402,894,1,2,1,4,894,0,0,894,0,0,1,0,3,1,3,5,6,1,3,1,1968.0,0,2,450,4,4,2,0,0,0,0,0,0,0,5,2007,8,4,129000,1788,39,1,0.10247592847317744
1164,90,3,60.0,12900,1,3,3,0,4,0,19,1,2,2,6,4,4,1969,1969,1,1,9,10,1,0.0,3,4,1,2,3,0,2,1198,5,0,0,1198,1,4,1,4,1258,0,0,1258,2,0,0,2,0,2,3,6,6,0,2,4,1969.0,2,2,400,1,4,2,120,0,0,0,0,0,0,1,2008,8,2,108959,2456,39,4,0.09751937984496124
1165,80,3,69.0,16157,1,0,3,0,2,0,24,1,2,0,7,5,7,1978,1978,1,1,9,10,1,0.0,3,4,2,2,3,1,0,680,4,391,289,1360,1,0,1,4,1432,0,0,1432,1,0,1,1,2,1,2,5,6,1,4,1,1978.0,2,2,588,4,4,2,168,180,0,0,0,0,0,6,2007,8,4,194000,2792,29,3,0.0886303150337315
1166,20,3,79.0,9541,1,0,3,0,4,0,16,2,2,0,2,7,5,2009,2009,1,1,12,13,2,268.0,2,4,2,2,3,3,5,0,5,0,1502,1502,1,0,1,4,1502,0,0,1502,0,0,2,0,3,1,2,7,6,0,2,1,2009.0,1,2,644,4,4,2,0,114,0,0,0,0,0,9,2009,6,5,233170,3004,0,2,0.15742584634734305
1167,20,3,64.0,10475,1,0,3,0,0,0,5,2,2,0,2,8,5,2008,2008,1,1,12,13,2,72.0,2,4,2,2,3,0,5,0,5,0,1694,1694,1,0,1,4,1694,0,0,1694,0,0,2,0,3,1,2,7,6,0,2,1,2008.0,1,3,776,4,4,2,160,33,0,0,0,0,0,2,2010,8,4,245350,3388,2,2,0.1617183770883055
1168,60,3,58.0,10852,1,0,3,0,4,0,8,6,2,0,5,6,5,2000,2000,1,1,12,13,1,0.0,3,4,2,2,3,3,2,786,5,0,173,959,1,0,1,4,959,712,0,1671,1,0,2,1,3,1,3,7,6,1,4,1,2000.0,0,2,472,4,4,2,0,38,0,0,0,0,0,2,2006,8,4,173000,2630,6,4,0.1539808330261703
1169,70,3,120.0,13728,1,3,3,0,0,0,7,2,2,0,5,6,7,1935,1986,3,1,11,12,1,0.0,3,4,1,3,3,3,4,626,5,0,501,1127,1,0,1,4,1236,872,0,2108,0,0,2,0,4,1,2,7,6,2,4,2,1935.0,2,2,540,4,4,2,0,0,0,0,90,0,0,7,2008,8,4,235000,3235,73,2,0.15355477855477856
1170,60,3,118.0,35760,1,0,3,0,1,0,15,2,2,0,5,10,5,1995,1996,3,1,6,6,1,1378.0,2,2,2,0,3,1,2,1387,5,0,543,1930,1,0,1,4,1831,1796,0,3627,1,0,3,1,4,1,2,10,6,1,4,1,1995.0,0,3,807,4,4,2,361,76,0,0,0,0,0,7,2006,8,4,625000,5557,11,5,0.10142617449664429
1171,80,3,76.0,9880,1,3,3,0,4,0,11,2,2,0,7,6,6,1977,1977,1,1,9,10,1,0.0,3,4,1,3,3,0,0,522,5,0,574,1096,1,4,1,4,1118,0,0,1118,1,0,1,0,3,1,3,6,6,1,3,1,1977.0,0,1,358,4,4,2,203,0,0,0,0,576,0,7,2008,8,4,171000,2214,31,2,0.11315789473684211
1172,20,3,76.0,9120,1,3,3,0,4,0,12,2,2,0,2,6,6,1958,1958,3,1,8,8,1,0.0,3,4,1,3,3,3,0,662,5,0,599,1261,1,0,1,4,1261,0,0,1261,1,0,1,0,3,1,3,6,6,1,4,1,1958.0,1,2,433,4,4,2,0,0,0,0,288,0,1400,11,2008,8,4,163000,2522,50,2,0.13826754385964912
1173,160,1,35.0,4017,1,0,3,0,4,0,21,2,2,4,5,7,5,2006,2007,1,1,8,8,1,0.0,2,4,2,2,3,3,5,0,5,0,625,625,1,0,1,4,625,625,0,1250,0,0,2,1,2,1,2,5,6,0,2,5,2006.0,0,2,625,4,4,2,0,54,0,0,0,0,0,3,2008,8,4,171900,1875,2,3,0.31117749564351505
1174,50,3,138.0,18030,1,0,0,0,4,0,4,2,2,0,0,5,6,1946,1994,1,1,8,8,1,0.0,3,4,1,3,3,3,4,152,1,469,977,1598,1,4,1,4,1636,971,479,3086,0,0,3,0,3,1,0,12,0,1,2,1,1980.0,2,0,0,4,4,2,122,0,0,0,0,0,0,3,2007,8,4,200500,4205,61,3,0.171159179145868
1175,70,3,80.0,16560,1,0,3,0,4,0,6,2,2,0,5,6,8,1932,1950,1,1,13,14,1,0.0,3,4,0,2,3,3,4,503,5,0,449,952,1,4,1,4,1170,1175,0,2345,0,0,2,1,4,1,3,9,6,1,2,5,1932.0,2,2,360,4,4,2,0,0,0,0,0,0,0,7,2006,8,4,239000,3297,74,3,0.1416062801932367
1176,50,3,85.0,10678,1,3,3,0,4,0,15,2,2,0,0,8,5,1992,2000,3,1,6,6,1,337.0,2,4,2,2,3,3,2,700,5,0,983,1683,1,0,1,4,2129,743,0,2872,0,0,2,1,4,1,2,9,6,1,4,1,1992.0,0,2,541,4,4,2,0,33,0,0,0,0,0,4,2007,8,4,285000,4555,15,3,0.2689642255103952
1177,20,3,37.0,6951,1,0,3,0,1,0,11,2,2,0,2,5,5,1984,1985,1,1,6,10,1,0.0,3,4,1,3,3,3,0,658,5,0,218,876,1,4,1,4,923,0,0,923,1,0,1,0,3,1,3,5,6,0,2,1,1984.0,2,1,264,4,4,2,362,0,0,0,0,0,0,10,2008,8,4,119500,1799,24,2,0.1327866494029636
1178,50,4,69.0,3950,1,3,0,0,4,0,17,0,2,0,0,6,8,1926,2004,1,1,8,8,1,0.0,3,4,1,3,3,3,4,468,5,0,350,818,1,4,1,4,818,406,0,1224,0,0,1,0,3,1,3,5,6,0,2,5,1926.0,2,1,210,4,4,0,0,0,116,0,0,0,0,12,2009,8,4,115000,2042,83,1,0.309873417721519
1179,50,3,54.0,7681,1,0,3,0,2,0,6,2,2,0,0,5,6,1921,1950,1,1,13,14,1,0.0,3,4,0,3,3,3,5,0,5,0,731,731,1,0,1,4,820,523,0,1343,0,0,1,1,3,1,3,7,6,1,2,5,1921.0,2,1,186,1,4,2,192,0,102,0,0,0,0,7,2009,8,4,154900,2074,88,2,0.1748470251269366
1180,20,3,77.0,8335,1,3,3,0,0,0,7,2,2,0,2,5,5,1954,1954,1,1,13,14,1,0.0,3,4,3,3,3,3,5,0,5,0,0,0,1,2,1,4,1124,0,0,1124,0,0,1,0,3,1,3,5,3,1,2,1,1980.0,2,0,0,4,4,0,0,36,190,0,0,0,0,4,2006,8,4,93000,1124,52,1,0.13485302939412117
1181,60,3,69.0,11170,1,1,3,0,0,0,23,2,2,0,5,7,5,1990,1991,1,1,8,8,1,0.0,3,4,5,2,3,3,3,1216,5,0,0,1216,1,0,1,4,1298,1216,0,2514,0,0,2,1,4,1,3,8,6,0,2,1,1990.0,0,2,693,4,4,2,0,0,0,0,0,0,0,4,2006,8,4,250000,3730,16,3,0.22506714413607878
1182,120,4,64.0,5587,1,0,1,0,4,1,6,2,2,4,2,8,5,2008,2008,3,1,5,5,2,186.0,0,4,2,0,3,1,2,1480,5,0,120,1600,1,0,1,4,1652,0,0,1652,1,1,2,0,2,1,2,5,6,1,2,1,2008.0,0,2,482,4,4,2,162,53,0,153,0,0,0,11,2008,6,5,392500,3252,0,4,0.2956864148917129
1183,60,3,160.0,15623,1,0,3,0,0,0,15,2,2,0,5,10,5,1996,1996,3,1,13,7,1,0.0,2,4,2,0,3,0,2,2096,5,0,300,2396,1,0,1,4,2411,2065,0,4476,1,0,3,1,4,1,0,10,6,2,4,1,1996.0,0,3,813,4,4,2,171,78,0,0,0,555,0,7,2007,8,0,745000,6872,11,5,0.28650067208602703
1184,30,3,60.0,10800,1,3,3,0,4,0,17,2,2,0,2,5,6,1920,1950,3,1,11,12,1,0.0,3,4,0,3,3,3,4,821,5,0,299,1120,1,0,1,4,1130,0,0,1130,1,0,1,0,2,1,3,5,6,1,2,5,1970.0,2,2,720,4,4,2,229,0,0,0,0,0,0,6,2006,8,4,120000,2250,86,2,0.10462962962962963
1185,20,3,50.0,35133,0,3,3,0,4,1,23,2,2,0,2,5,4,1963,1963,3,1,8,8,1,226.0,3,4,1,3,3,1,4,1159,5,0,413,1572,1,2,1,4,1572,0,0,1572,1,0,1,1,3,1,3,5,6,2,4,0,1963.0,1,3,995,4,4,2,0,263,0,0,263,0,0,5,2007,8,4,186700,3144,44,3,0.04474425753565024
1186,50,3,60.0,9738,1,3,3,0,4,0,7,2,2,0,0,5,7,1924,1950,1,1,0,0,1,0.0,3,2,0,3,3,3,1,392,5,0,392,784,1,2,1,4,949,272,0,1221,1,0,1,0,4,1,3,7,6,0,2,1,1965.0,2,1,392,4,4,2,0,0,236,0,0,0,0,3,2006,8,4,104900,2005,82,2,0.12538508934072704
1187,190,3,107.0,10615,1,0,0,0,0,1,17,0,0,1,5,3,5,1900,1970,1,1,6,6,1,0.0,3,4,1,1,3,2,1,440,5,0,538,978,1,4,1,4,1014,685,0,1699,1,0,2,0,3,2,3,7,6,0,2,4,1920.0,2,2,420,1,1,2,0,74,0,0,0,0,0,8,2009,8,0,95000,2677,109,3,0.16005652378709373
1188,20,3,89.0,12461,1,3,3,0,0,0,15,2,2,0,2,8,5,1994,1995,1,1,7,7,1,0.0,2,4,2,2,3,3,2,1456,5,0,168,1624,1,0,1,4,1624,0,0,1624,1,0,2,0,2,1,2,5,6,1,1,1,1994.0,1,3,757,4,4,2,0,114,192,0,0,0,0,7,2006,8,4,262000,3248,12,3,0.1303266190514405
1189,60,3,68.0,8935,1,0,3,0,4,0,5,2,2,0,5,7,5,2002,2002,1,1,12,13,1,95.0,2,4,2,2,3,3,5,0,5,0,831,831,1,0,1,4,831,829,0,1660,0,0,2,1,3,1,2,7,6,0,2,1,2002.0,1,2,493,4,4,2,144,68,0,0,0,0,0,7,2009,8,4,195000,2491,7,3,0.18578623391158366
1190,60,3,60.0,7500,1,3,3,0,4,0,8,2,2,0,5,7,5,1999,1999,1,1,12,13,1,0.0,3,4,2,3,3,3,5,0,5,0,994,994,1,2,1,4,1028,776,0,1804,0,0,2,1,3,1,2,7,6,1,4,1,1999.0,0,2,442,4,4,2,140,60,0,0,0,0,0,6,2010,8,4,189000,2798,11,3,0.24053333333333332
1191,190,3,69.0,32463,1,3,2,0,4,1,11,2,2,1,2,4,4,1961,1975,1,1,8,8,2,149.0,3,2,1,3,3,0,1,1159,5,0,90,1249,1,0,1,4,1622,0,0,1622,1,0,1,0,3,1,3,7,6,1,4,0,1975.0,0,4,1356,4,4,2,439,0,0,0,0,0,0,3,2007,8,4,168000,2871,46,2,0.049964575054677635
1192,160,1,24.0,2645,1,3,3,0,4,0,21,2,2,3,5,8,5,1999,2000,1,1,8,8,1,456.0,2,4,2,2,3,3,5,0,5,0,776,776,1,0,1,4,764,677,0,1441,0,0,2,1,2,1,2,5,6,0,2,5,1999.0,2,2,492,4,4,2,206,0,0,0,0,0,0,11,2007,8,4,174000,2217,8,3,0.5448015122873346
1193,50,4,60.0,9600,1,3,3,0,4,0,17,2,2,0,0,5,8,1925,1994,2,1,12,13,1,0.0,3,4,2,3,3,2,5,0,5,0,702,702,1,2,1,4,842,630,0,1472,0,0,1,0,3,1,2,6,6,0,2,5,1925.0,2,1,250,4,1,1,0,0,84,0,0,0,0,7,2007,8,4,125000,2174,82,1,0.15333333333333332
1194,120,4,69.0,4500,1,3,3,0,2,0,11,2,2,4,2,6,5,1999,1999,3,1,12,13,1,425.0,3,4,2,0,3,3,2,883,5,0,341,1224,1,0,1,4,1224,0,0,1224,1,0,2,0,2,1,3,5,6,0,2,1,1999.0,0,2,402,4,4,2,0,304,0,0,0,0,0,6,2009,8,4,165000,2448,10,3,0.272
1195,60,3,80.0,9364,1,3,3,0,0,0,19,2,2,0,5,6,7,1969,1969,1,1,6,6,2,143.0,3,4,1,3,3,3,0,371,5,0,292,663,1,4,1,4,663,689,0,1352,0,0,1,1,4,1,3,7,6,0,2,1,1969.0,0,1,299,4,4,2,379,36,0,0,0,0,0,3,2010,8,4,158000,2015,41,2,0.1443827424177702
1196,60,3,51.0,8029,1,0,3,0,4,0,8,2,2,0,5,6,5,2005,2005,1,1,12,13,1,0.0,3,4,2,2,3,3,5,0,5,0,728,728,1,0,1,4,728,728,0,1456,0,0,2,1,3,1,2,8,6,0,2,1,2005.0,0,2,400,4,4,2,100,24,0,0,0,0,0,7,2008,8,4,176000,2184,3,3,0.18134263295553618
1197,60,3,58.0,14054,1,0,3,0,4,0,8,2,2,0,5,7,5,2006,2006,1,1,12,13,1,0.0,2,4,2,2,3,0,5,0,5,0,879,879,1,0,1,4,879,984,0,1863,0,0,2,1,4,1,2,9,6,1,2,3,2006.0,0,3,660,4,4,2,100,17,0,0,0,0,0,11,2006,6,5,219210,2742,0,3,0.13256012523125088
1198,75,4,65.0,8850,1,0,0,0,0,0,17,2,2,0,4,7,6,1916,1950,1,1,8,8,1,0.0,3,4,0,3,3,3,5,0,5,0,815,815,1,0,1,4,815,875,0,1690,0,0,1,0,3,1,3,7,6,1,2,5,1916.0,2,1,225,4,4,2,0,0,330,0,0,0,0,7,2006,5,4,144000,2505,90,1,0.19096045197740114
1199,20,3,70.0,9100,1,3,3,0,4,0,5,2,2,0,2,7,5,2001,2001,1,1,12,13,1,0.0,2,4,2,2,3,3,5,0,5,0,1212,1212,1,0,1,4,1212,0,0,1212,0,0,2,0,3,1,2,6,6,0,2,1,2001.0,1,2,573,4,4,2,356,0,0,0,0,0,0,6,2009,8,4,178000,2424,8,2,0.1331868131868132
1200,20,3,75.0,11235,1,3,3,0,4,0,19,2,2,0,2,4,5,1963,1979,1,1,6,6,1,51.0,3,4,1,3,3,3,4,547,5,0,504,1051,1,2,1,4,1382,0,0,1382,0,0,1,1,3,1,3,6,6,1,3,1,1974.0,2,2,459,4,4,2,0,82,0,0,0,0,0,10,2006,8,4,148000,2433,43,2,0.12300845571873609
1201,20,3,71.0,9353,1,3,3,0,4,0,12,2,2,0,2,4,5,1970,1970,1,1,8,8,1,0.0,3,4,1,3,3,3,5,0,5,0,864,864,1,2,1,4,864,0,0,864,0,0,1,0,3,1,3,5,6,0,2,1,1972.0,2,1,280,4,4,2,0,0,0,0,0,0,0,7,2006,7,0,116050,1728,36,1,0.092376777504544
1202,60,3,80.0,10400,1,3,3,0,0,0,5,2,2,0,5,7,5,1998,1998,1,1,12,13,1,0.0,3,4,2,2,3,0,5,0,5,0,866,866,1,0,1,4,866,913,0,1779,0,0,2,1,3,1,2,6,6,0,2,1,1998.0,1,2,546,4,4,2,198,36,0,0,0,0,0,3,2009,8,4,197900,2645,11,3,0.1710576923076923
1203,50,4,50.0,6000,1,3,3,0,0,0,3,2,2,0,0,5,8,1925,1997,1,1,13,14,1,0.0,3,4,0,3,3,3,5,0,5,0,884,884,1,0,1,4,884,464,0,1348,1,0,1,0,3,1,3,5,6,1,1,5,1960.0,2,1,216,4,4,0,0,0,208,0,0,0,0,5,2009,8,4,117000,2232,84,2,0.22466666666666665
1204,20,3,75.0,9750,1,3,3,0,4,0,5,2,2,0,2,7,5,2000,2001,1,1,12,13,1,171.0,2,4,2,2,3,3,5,0,5,0,1630,1630,1,0,1,4,1630,0,0,1630,0,0,2,0,3,1,2,6,6,1,4,1,2000.0,2,2,451,4,4,2,74,234,0,0,0,0,0,10,2009,8,4,213000,3260,9,2,0.1671794871794872
1205,20,3,78.0,10140,1,3,3,0,4,0,14,2,2,0,2,5,6,1975,1975,1,1,6,6,1,0.0,3,4,1,2,3,3,0,788,5,0,268,1056,1,0,1,4,1074,0,0,1074,1,0,1,1,3,1,3,6,6,0,2,1,1975.0,1,2,495,4,4,2,0,88,0,0,0,0,0,7,2006,8,4,153500,2130,31,3,0.1059171597633136
1206,20,3,90.0,14684,1,0,3,0,1,0,20,2,2,0,2,7,7,1990,1991,3,1,6,6,1,234.0,2,4,1,2,3,2,0,485,1,177,1496,2158,1,2,1,4,2196,0,0,2196,0,0,2,0,3,1,2,7,6,1,4,1,1990.0,1,3,701,4,4,2,84,70,0,0,0,0,0,6,2009,8,4,271900,4354,19,2,0.14955053119041134
1207,20,2,69.0,8900,1,3,3,0,4,0,20,2,2,0,2,4,4,1966,1966,1,1,6,6,1,0.0,3,4,1,3,3,3,4,1056,5,0,0,1056,1,4,1,4,1056,0,0,1056,1,0,1,0,2,1,3,5,6,0,2,5,1966.0,2,1,384,4,4,2,0,42,0,0,0,0,0,11,2006,8,4,107000,2112,40,2,0.11865168539325843
1208,20,3,70.0,9135,1,3,3,0,4,0,5,2,2,0,2,6,5,2003,2003,1,1,12,13,1,120.0,2,4,2,2,3,0,2,340,5,0,1342,1682,1,0,1,4,1700,0,0,1700,1,0,2,0,3,1,2,7,6,0,2,1,2003.0,1,2,544,4,4,2,192,23,0,0,0,0,0,5,2006,8,4,200000,3382,3,3,0.18609742747673783
1209,20,3,70.0,7763,1,3,3,0,4,0,12,2,2,0,2,5,7,1962,1980,1,1,8,8,1,0.0,3,2,1,3,3,3,4,504,1,108,319,931,1,4,1,4,1283,0,0,1283,1,0,1,0,3,1,3,6,6,0,2,5,1980.0,2,2,506,4,4,2,0,0,0,0,0,0,0,10,2008,8,4,140000,2214,46,2,0.16527115805745202
1210,20,3,85.0,10182,1,0,3,0,1,0,21,8,2,0,2,8,5,2006,2006,3,1,12,13,2,420.0,2,4,2,0,3,2,2,1220,5,0,440,1660,1,0,1,4,1660,0,0,1660,1,0,2,0,3,1,2,8,6,1,2,1,2006.0,1,2,500,4,4,2,322,50,0,0,0,0,0,5,2006,6,5,290000,3320,0,3,0.16303280298566097
1211,60,3,70.0,11218,1,3,3,0,4,0,20,2,2,0,5,6,5,1992,1992,1,1,13,14,1,0.0,2,4,2,2,3,3,5,0,5,0,1055,1055,1,0,1,4,1055,790,0,1845,0,0,2,1,3,1,2,8,6,1,4,1,1992.0,1,2,462,4,4,2,635,104,0,0,0,0,400,5,2010,8,4,189000,2900,18,3,0.16446781957568193
1212,50,3,152.0,12134,1,0,0,0,4,1,8,2,2,0,0,8,7,1988,2005,1,1,13,14,1,0.0,2,4,5,2,3,0,2,427,5,0,132,559,1,2,1,4,1080,672,0,1752,0,0,2,0,4,1,3,8,6,0,2,2,1988.0,1,2,492,4,4,2,325,12,0,0,0,0,0,6,2010,8,4,164000,2311,22,2,0.14438767100708752
1213,30,3,50.0,9340,1,3,3,0,4,0,7,2,2,0,2,4,6,1941,1950,3,1,8,8,1,0.0,3,4,1,3,3,3,4,344,5,0,328,672,1,4,1,4,672,0,0,672,1,0,1,0,2,1,3,4,6,0,2,1,1941.0,2,1,234,4,4,0,0,113,0,0,0,0,0,8,2009,8,4,113000,1344,68,2,0.07194860813704497
1214,80,3,69.0,10246,1,0,3,0,1,0,19,2,2,0,7,4,9,1965,2001,1,1,12,13,1,0.0,3,2,1,3,1,0,2,648,5,0,0,648,1,0,1,4,960,0,0,960,1,1,0,0,0,1,3,3,6,0,2,1,1965.0,2,1,364,4,4,2,88,0,0,0,0,0,0,5,2006,8,4,145000,1608,41,2,0.09369510052703495
1215,85,3,69.0,10205,1,0,3,0,4,0,12,2,2,0,6,5,5,1962,1962,1,1,8,8,1,0.0,3,4,1,3,3,0,1,784,5,0,141,925,1,4,1,4,999,0,0,999,1,0,1,0,3,1,3,6,6,0,2,1,1962.0,2,1,300,4,4,2,150,72,0,0,0,0,0,5,2006,8,4,134500,1924,44,2,0.09789318961293483
1216,20,3,99.0,7094,1,0,3,0,4,0,19,2,2,0,2,5,5,1966,1966,1,1,12,13,1,0.0,3,4,1,3,3,3,4,180,3,374,340,894,1,4,1,4,894,0,0,894,0,0,1,0,3,1,3,5,6,0,2,5,1966.0,1,1,384,4,4,2,0,0,0,0,0,0,0,5,2007,8,4,125000,1788,41,1,0.12602199041443474
1217,90,4,68.0,8930,1,3,3,0,4,0,19,5,2,2,0,6,5,1978,1978,1,1,12,13,1,0.0,3,4,3,3,3,3,5,0,5,0,0,0,1,4,1,4,1318,584,0,1902,0,0,2,0,4,2,3,8,6,0,2,1,1978.0,2,2,539,4,4,2,0,0,0,0,0,0,0,4,2010,8,4,112000,1902,32,2,0.212989921612542
1218,20,1,72.0,8640,1,3,3,0,4,0,21,2,2,0,2,8,5,2009,2009,1,1,5,5,2,72.0,2,4,2,2,3,2,2,936,5,0,364,1300,1,0,1,4,1314,0,0,1314,1,0,2,0,3,1,2,6,6,0,2,1,2009.0,1,2,552,4,4,2,135,112,0,0,0,0,0,9,2009,6,5,229456,2614,0,3,0.15208333333333332
1219,50,4,52.0,6240,1,3,3,0,4,0,3,2,2,0,0,4,5,1947,1950,1,1,0,0,1,0.0,3,4,3,3,3,3,5,0,5,0,0,0,1,2,0,4,672,240,0,912,0,0,1,0,2,1,3,3,6,0,2,1,1980.0,2,0,0,4,4,0,0,0,0,0,0,0,0,7,2006,8,4,80500,912,59,1,0.14615384615384616
1220,160,4,21.0,1680,1,3,3,0,4,0,2,2,2,3,5,6,5,1971,1971,1,1,5,5,1,236.0,3,4,1,3,3,3,5,0,5,0,672,672,1,4,1,4,672,546,0,1218,0,0,1,1,3,1,3,7,6,0,2,1,1980.0,2,0,0,4,4,0,201,0,0,0,0,0,0,4,2006,8,0,91500,1890,35,2,0.725
1221,20,3,66.0,7800,1,0,3,0,4,0,12,2,2,0,2,5,5,1964,1964,1,1,13,14,1,0.0,3,4,1,3,3,3,4,312,3,600,0,912,1,4,1,4,912,0,0,912,0,0,1,0,2,1,3,5,6,0,2,1,1964.0,2,1,288,4,4,2,0,0,0,0,0,0,0,11,2006,8,0,115000,1824,42,1,0.11692307692307692
1222,20,3,55.0,8250,1,3,3,0,4,0,19,1,2,0,2,5,5,1968,1968,3,1,6,6,1,0.0,3,4,1,3,3,3,1,250,3,492,210,952,1,0,1,4,1211,0,0,1211,0,0,1,0,3,1,3,5,6,1,4,1,1968.0,2,1,322,4,4,2,0,63,0,0,0,0,0,8,2008,8,4,134000,2163,40,1,0.1467878787878788
1223,50,3,78.0,10496,1,3,3,0,4,0,12,0,2,0,0,6,6,1949,1950,1,1,13,14,1,320.0,3,4,1,3,3,2,4,196,5,0,844,1040,1,0,1,4,1168,678,0,1846,0,0,2,0,3,1,3,7,6,1,2,1,1949.0,2,1,315,4,4,2,0,0,0,0,0,0,0,1,2007,8,4,143000,2886,58,2,0.1758765243902439
1224,20,3,89.0,10680,1,3,3,0,4,0,12,2,2,0,2,5,3,1951,1951,3,1,13,14,1,44.0,3,4,1,3,0,3,3,756,5,0,1380,2136,1,4,0,0,2136,0,0,2136,0,0,2,0,4,1,3,7,4,0,2,5,1951.0,2,2,528,4,4,2,0,30,0,0,0,0,0,10,2006,8,4,137900,4272,55,2,0.2
1225,60,3,60.0,15384,1,0,3,0,4,0,8,6,2,0,5,7,5,2004,2005,1,1,12,13,1,0.0,2,4,2,2,3,0,2,724,5,0,64,788,1,0,1,4,788,702,0,1490,1,0,2,1,3,1,2,8,6,1,2,1,2004.0,0,2,388,4,4,2,100,75,0,0,0,0,0,2,2008,8,4,184000,2278,4,4,0.0968538741549662
